id,x,y,type
1610,0.829796984,0.403613034,target2
1611,0.471291071,0.95504705,target2
1612,0.377923975,0.469677931,target2
1613,0.915701728,0.885926569,target2
1614,0.498284605,0.45775078,target2
1615,0.968528911,0.027916833,target2
1616,0.041299366,0.514741599,target2
1617,0.05259841,0.755991583,target2
1618,0.828390792,0.072673795,target2
1619,0.156272275,0.452926221,target2
1620,0.515763215,0.605018681,target2
1621,0.552570636,0.798558267,target2
1622,0.949932769,8.64E-04,target2
1623,0.142024695,0.679158624,target2
1624,0.4650343,0.982638377,target2
1625,0.208084843,0.511428986,target2
1626,0.894116243,0.024594193,target2
1627,0.880742556,0.646429431,target2
1628,0.857979648,0.603869028,target2
1629,0.249475415,0.130027688,target2
1630,0.970092184,0.841534908,target2
1631,0.944690123,0.559143559,target2
1632,0.806356948,0.23045688,target2
1633,0.694737721,0.199372104,target2
1634,0.129908409,0.085858687,target2
1635,0.887527219,0.061628324,target2
1636,0.576046778,0.016868369,target2
1637,0.109773268,0.503076808,target2
1638,0.432901875,0.52078723,target2
1639,0.129761852,0.187624455,target2
1640,0.829175813,0.324981254,target2
1641,0.056510062,0.233167586,target2
1642,0.009556911,0.751138739,target2
1643,0.689795036,0.945862082,target2
1644,0.44420971,0.581131743,target2
1645,0.215182786,0.149336009,target2
1646,0.614135287,0.690504476,target2
1647,0.940483716,0.393185413,target2
1648,0.036403969,0.648364375,target2
1649,0.763459808,0.586963552,target2
1650,0.177451441,0.151786501,target2
1651,0.628768892,0.987342027,target2
1652,0.169680611,0.456307163,target2
1653,0.383877405,0.352569858,target2
1654,0.629714615,0.4823832,target2
1655,0.002066847,0.066993359,target2
1656,0.789067226,0.738476406,target2
1657,0.010653243,0.936950087,target2
1658,0.979402352,0.797786505,target2
1659,0.542399951,0.910973077,target2
1660,0.396488984,0.257113277,target2
1661,0.428867152,0.759576028,target2
1662,0.768253931,0.090747749,target2
1663,0.174140676,0.924883259,target2
1664,0.666372718,0.087487507,target2
1665,0.722322136,0.452740383,target2
1666,0.449836895,0.137365427,target2
1667,0.190844046,0.845577717,target2
1668,0.966632722,0.159766787,target2
1669,0.591082916,0.916426618,target2
1670,0.307072345,0.228765529,target2
1671,0.887232753,0.191007605,target2
1672,0.447517387,0.56690735,target2
1673,0.051099444,0.854817007,target2
1674,0.853054155,0.999669261,target2
1675,0.897862164,0.04155571,target2
1676,0.98022876,0.040269763,target2
1677,0.33397406,0.217627438,target2
1678,0.183715673,0.772466047,target2
1679,0.477991426,0.815529485,target2
1680,0.701748873,0.236443928,target2
1681,0.782793157,0.870946711,target2
1682,0.091219922,0.341934918,target2
1683,0.465925877,0.34850425,target2
1684,0.697843881,0.423262634,target2
1685,0.920093755,0.535911517,target2
1686,0.468845922,0.584596586,target2
1687,0.638363147,0.173039811,target2
1688,0.858674872,0.980552041,target2
1689,0.728071468,0.535986555,target2
1690,0.672782761,0.657567754,target2
1691,0.952314035,0.927742121,target2
1692,0.199560195,0.690350594,target2
1693,0.601706445,0.809447785,target2
1694,0.878503002,0.811455224,target2
1695,0.327045516,0.847892015,target2
1696,0.403463433,0.533017867,target2
1697,0.763996323,0.88107928,target2
1698,0.92807491,0.801686955,target2
1699,0.951015055,0.602311435,target2
1700,0.689902307,0.107223043,target2
1701,0.302213217,0.422199179,target2
1702,0.789701356,0.16312162,target2
1703,0.331736677,0.272635028,target2
1704,0.989123121,0.115474281,target2
1705,0.887862273,0.672912021,target2
1706,0.946837999,0.508504618,target2
1707,0.983563711,0.614631828,target2
1708,0.627948733,0.440772356,target2
1709,0.459115588,0.916026345,target2
1710,0.293151503,0.682943876,target2
1711,0.02963024,0.716616798,target2
1712,0.795022919,0.022032863,target2
1713,0.763923049,0.017249487,target2
1714,0.062470401,0.079533617,target2
1715,0.584344638,0.550077641,target2
1716,0.543674987,0.466222581,target2
1717,0.977810388,0.131992278,target2
1718,0.815896832,0.808285466,target2
1719,0.687272338,0.202220065,target2
1720,0.231212373,0.06248928,target2
1721,0.882250836,0.295948581,target2
1722,0.47249361,0.089686553,target2
1723,0.359477017,0.844018735,target2
1724,0.859092866,0.530257745,target2
1725,0.966346136,0.062811702,target2
1726,0.360542139,0.266709686,target2
1727,0.984140348,0.099973424,target2
1728,0.373320213,0.360924762,target2
1729,0.636103101,0.85037335,target2
1730,0.695927747,0.647129749,target2
1731,0.518808925,0.264552421,target2
1732,0.914463402,0.540764008,target2
1733,0.0457413,0.895942313,target2
1734,0.3206022,0.563075632,target2
1735,0.4903117,0.567517058,target2
1736,0.943588858,0.349622643,target2
1737,0.074404414,0.39044307,target2
1738,0.409535079,0.676040882,target2
1739,0.866548558,0.568304401,target2
1740,0.001761084,0.705139294,target2
1741,0.412659329,0.8273802,target2
1742,0.768633033,0.926219965,target2
1743,0.830156195,0.354897009,target2
1744,0.288784361,0.469139265,target2
1745,0.787486101,0.424569499,target2
1746,0.428758853,0.316996357,target2
1747,0.345017828,0.656636297,target2
1748,0.722519597,0.68732638,target2
1749,0.980646661,0.222792198,target2
1750,0.783086225,0.541777377,target2
1751,0.277263598,0.255352499,target2
1752,0.508316873,0.591439157,target2
1753,0.3391096,0.510300097,target2
1754,0.327551662,0.228129721,target2
1755,0.931203715,0.685553711,target2
1756,0.767672637,0.879863796,target2
1757,0.972133056,0.722430244,target2
1758,0.255841832,0.751308475,target2
1759,0.707014618,0.56957797,target2
1760,0.99093147,0.294355959,target2
1761,0.993979893,0.341929905,target2
1762,0.201433517,0.482333845,target2
1763,0.976436123,0.649073991,target2
1764,0.905117478,0.369806326,target2
1765,0.794047455,0.302034879,target2
1766,0.506007784,0.801082078,target2
1767,0.959004841,0.992102806,target2
1768,0.723588285,0.162161831,target2
1769,0.933364207,0.016151099,target2
1770,0.541986315,0.65231852,target2
1771,0.85345879,0.705513013,target2
1772,0.658226451,0.907991341,target2
1773,0.922896001,0.981665179,target2
1774,0.372019865,0.716670297,target2
1775,0.395295844,0.907283788,target2
1776,0.82680976,0.544320389,target2
1777,0.102654092,0.053930585,target2
1778,0.994993767,0.834958498,target2
1779,0.256681133,0.915299441,target2
1780,0.491009605,0.251235477,target2
1781,0.89112936,0.820615295,target2
1782,0.637295496,0.10920645,target2
1783,0.995580804,0.424516133,target2
1784,0.754475289,0.232123779,target2
1785,0.255157401,0.123094029,target2
1786,0.256681902,0.794592716,target2
1787,0.664210577,0.552921335,target2
1788,0.696559209,0.60730891,target2
1789,0.813730288,0.908724045,target2
1790,0.841765834,0.973983585,target2
1791,0.562146796,0.131996928,target2
1792,0.064647068,0.002960848,target2
1793,0.07035365,0.335782907,target2
1794,0.742769763,0.466703567,target2
1795,0.175759777,0.716089367,target2
1796,0.370213205,0.819324911,target2
1797,0.190277513,0.336399973,target2
1798,0.842243994,0.594811298,target2
1799,0.444060172,0.38398663,target2
1800,0.357173498,0.795766026,target2
1801,0.868172545,0.35722947,target2
1802,0.925484718,0.981380094,target2
1803,0.929348558,0.845360834,target2
1804,0.614033729,0.538819101,target2
1805,0.287740592,0.515314417,target2
1806,0.991630628,0.446082521,target2
1807,0.716430187,0.232300749,target2
1808,0.438758839,0.145385904,target2
1809,0.910399461,0.877710863,target2
1810,0.71827548,0.989966149,target2
1811,0.094130702,0.290557582,target2
1812,0.29830128,0.16653517,target2
1813,0.948919096,0.841764296,target2
1814,0.941561748,0.968686145,target2
1815,0.860555493,0.174464557,target2
1816,0.021244267,0.172777117,target2
1817,0.856866621,0.419384946,target2
1818,0.861156463,0.790845945,target2
1819,0.63837868,0.870635948,target2
1820,0.658736133,0.999886323,target2
1821,0.990832222,0.038943142,target2
1822,0.76184828,0.35434359,target2
1823,0.555888221,0.382529934,target2
1824,0.057278462,0.817336788,target2
1825,0.580724305,0.306741127,target2
1826,0.210151226,0.154150116,target2
1827,0.970159866,0.959695391,target2
1828,0.361653055,0.294784922,target2
1829,0.630711603,0.797178861,target2
1830,0.451897975,0.354646782,target2
1831,0.323813154,0.651651192,target2
1832,0.090163193,0.35271225,target2
1833,0.028856337,0.487997089,target2
1834,0.132372992,0.132691463,target2
1835,0.143253334,0.578571483,target2
1836,0.892183098,0.245336119,target2
1837,0.313423758,0.882354467,target2
1838,0.402375384,0.637974442,target2
1839,0.550083844,0.964215198,target2
1840,0.922373886,0.502445603,target2
1841,0.875113107,0.19237465,target2
1842,0.476449564,0.71602278,target2
1843,0.730835912,0.476834782,target2
1844,0.746596311,0.827927185,target2
1845,0.100831256,0.356666029,target2
1846,0.604982349,0.770596685,target2
1847,0.208827418,0.699651173,target2
1848,0.746104439,0.64374012,target2
1849,0.788396393,0.772714932,target2
1850,0.625813973,0.859775074,target2
1851,0.257006022,0.03308531,target2
1852,0.614329536,0.973219351,target2
1853,0.683378123,0.173350096,target2
1854,0.961338145,0.271427719,target2
1855,0.3574121,0.682943954,target2
1856,0.674185128,0.993481932,target2
1857,0.473190343,0.625809704,target2
1858,0.670608673,0.603611603,target2
1859,0.705477831,0.955378757,target2
1860,0.528713986,0.866518515,target2
1861,0.313937518,0.515405625,target2
1862,0.679151685,0.774819874,target2
1863,0.017852823,0.410008462,target2
1864,0.451638972,0.105587153,target2
1865,0.741940864,0.704228869,target2
1866,0.833661349,0.555757479,target2
1867,0.70820165,0.102726009,target2
1868,0.451959186,0.906815725,target2
1869,0.674099651,0.731185437,target2
1870,0.291802445,0.929656446,target2
1871,0.972756735,0.900700338,target2
1872,0.957068231,0.344108975,target2
1873,0.04583197,0.074563853,target2
1874,0.137969672,0.953290614,target2
1875,0.959685076,0.553561373,target2
1876,0.27572718,0.175260122,target2
1877,0.270923228,0.194993861,target2
1878,0.486729654,0.2462521,target2
1879,0.461650586,0.798246814,target2
1880,0.917884028,0.212954769,target2
1881,0.031607269,0.659777546,target2
1882,0.176301561,0.252414039,target2
1883,0.283201401,0.386954907,target2
1884,0.475027136,0.666604462,target2
1885,0.120905908,0.718209591,target2
1886,0.539137047,0.586305805,target2
1887,0.468381073,0.154588224,target2
1888,0.529193511,0.101650245,target2
1889,0.600295444,0.525485284,target2
1890,0.659662012,0.782252752,target2
1891,0.471495806,0.097475708,target2
1892,0.345851494,0.982274318,target2
1893,0.89475151,0.117336756,target2
1894,0.330242322,0.808453728,target2
1895,0.100202471,0.771029387,target2
1896,0.47698851,0.00397302,target2
1897,0.998663247,0.100647145,target2
1898,0.526560732,0.936004202,target2
1899,0.828270241,0.592151826,target2
1900,0.835032954,0.117129161,target2
1901,0.070361509,0.727947838,target2
1902,0.104548236,0.070109346,target2
1903,0.021589648,0.263360115,target2
1904,0.577644038,0.934390685,target2
1905,0.900307502,0.25600831,target2
1906,0.187673501,0.472663448,target2
1907,0.390758888,0.0637777,target2
1908,0.946755255,0.660758549,target2
1909,0.821293624,0.16531114,target2
1910,0.912854545,0.386046015,target2
1911,0.731586619,0.461104062,target2
1912,0.967139335,0.066776287,target2
1913,0.97063568,0.741901715,target2
1914,0.293843954,0.444095884,target2
1915,0.769843347,0.079813723,target2
1916,0.410655481,0.912844562,target2
1917,0.70702216,0.047803679,target2
1918,0.650957818,0.818516446,target2
1919,0.309738497,0.946170247,target2
1920,0.345253247,0.365171573,target2
1921,0.045683191,0.292646702,target2
1922,0.338258742,0.301677438,target2
1923,0.805613219,0.71556587,target2
1924,0.211197666,0.058055887,target2
1925,0.08735414,0.318181097,target2
1926,0.142943797,0.723277609,target2
1927,0.047366617,0.248375939,target2
1928,0.447082945,0.346354839,target2
1929,0.16365922,0.987657059,target2
1930,0.883253385,0.53763592,target2
1931,0.282777377,0.537976935,target2
1932,0.48196144,0.877513509,target2
1933,0.494099113,0.49582581,target2
1934,0.035339996,0.47397682,target2
1935,0.64501315,0.93380394,target2
1936,0.263160939,0.52189833,target2
1937,0.310770069,0.461160392,target2
1938,0.623966749,0.263985899,target2
1939,0.769682046,0.193040243,target2
1940,0.421557935,0.263185107,target2
1941,0.513227753,0.747275087,target2
1942,0.240753584,0.561097404,target2
1943,0.478380507,0.13116576,target2
1944,0.135842711,0.984836259,target2
1945,0.712164297,0.622428457,target2
1946,0.013238797,0.297665744,target2
1947,0.584687941,0.242546131,target2
1948,0.793613959,0.079701752,target2
1949,0.438891401,0.127971669,target2
1950,0.437661696,0.053215148,target2
1951,0.742341642,0.04474262,target2
1952,0.96787025,0.515782715,target2
1953,0.720178144,0.11808144,target2
1954,0.080214908,0.107240931,target2
1955,0.286994369,0.12818399,target2
1956,0.586571234,0.074515963,target2
1957,0.606181873,0.181883689,target2
1958,0.381625482,0.202247897,target2
1959,0.177839954,0.529083701,target2
1960,0.705015337,0.721352316,target2
1961,0.140514863,0.455581476,target2
1962,0.432441222,0.280512475,target2
1963,0.259217944,0.355393451,target2
1964,0.181134789,0.621077626,target2
1965,0.695441687,0.095150148,target2
1966,0.330141199,0.718916613,target2
1967,0.88580397,0.937227492,target2
1968,0.176497969,0.793628329,target2
1969,0.906468133,0.528244464,target2
1970,0.638977563,0.534577633,target2
1971,0.066286066,0.48112199,target2
1972,0.439978775,0.583812086,target2
1973,0.110311361,0.693484708,target2
1974,0.751941863,0.935030889,target2
1975,0.434079351,0.729951328,target2
1976,0.079532541,0.724134679,target2
1977,0.443446286,0.758640829,target2
1978,0.522192672,0.357465485,target2
1979,0.242144127,0.398892883,target2
1980,0.970454264,0.492679604,target2
1981,0.098546594,0.660084287,target2
1982,0.070207778,0.174707899,target2
1983,0.435987457,0.109651545,target2
1984,0.498681981,0.532111721,target2
1985,0.923803712,0.443865374,target2
1986,0.441253386,0.81077903,target2
1987,0.961816986,0.312294827,target2
1988,0.894332302,0.834675788,target2
1989,0.873960299,0.491736151,target2
1990,0.013366932,0.744971762,target2
1991,0.694329184,0.906826477,target2
1992,0.660485473,0.07350506,target2
1993,0.029521974,0.491105992,target2
1994,0.600519568,0.305248139,target2
1995,0.015626989,0.327293718,target2
1996,0.892944831,0.320857475,target2
1997,0.864749643,0.951158244,target2
1998,0.733279182,0.567005646,target2
1999,0.373841473,0.538312595,target2
2000,0.313948092,0.418005328,target2
2001,0.511399565,0.179490592,target2
2002,0.481156003,0.774378189,target2
2003,0.959600042,0.924203722,target2
2004,0.031926098,0.007604849,target2
2005,0.337903561,0.672364303,target2
2006,0.018472474,0.874224474,target2
2007,0.733421668,0.058177929,target2
2008,0.619230071,0.351961251,target2
2009,0.088069079,0.532438522,target2
2010,0.312312035,0.626421842,target2
2011,0.540430745,0.601053789,target2
2012,0.920065517,0.167871704,target2
2013,0.835949128,0.556031105,target2
2014,0.236765673,0.487038186,target2
2015,0.258686649,0.922125129,target2
2016,0.863316838,0.278955276,target2
2017,0.610447048,0.860918828,target2
2018,0.51966384,0.041076539,target2
2019,0.614112747,0.933610428,target2
2020,0.924082411,0.254045055,target2
2021,0.114274416,0.232691852,target2
2022,0.123088441,0.917080465,target2
2023,0.014619214,0.116449553,target2
2024,0.472145023,0.284818546,target2
2025,0.892282027,0.276515483,target2
2026,0.778301644,0.043309298,target2
2027,0.227480869,0.850731982,target2
2028,0.228188649,0.315007593,target2
2029,0.656765554,0.741118249,target2
2030,0.257396685,0.689842572,target2
2031,0.006383343,0.507324866,target2
2032,0.592917576,0.589265876,target2
2033,0.027495162,0.510300315,target2
2034,0.870518387,0.514213657,target2
2035,0.314313856,0.753071417,target2
2036,0.004357855,0.007641562,target2
2037,0.533980258,0.193221237,target2
2038,0.663167962,0.197287765,target2
2039,0.01561547,0.802439245,target2
2040,0.683781843,0.689787213,target2
2041,0.071606455,0.159139182,target2
2042,0.430433613,0.817575503,target2
2043,0.396445034,0.282148076,target2
2044,0.997582068,0.321589517,target2
2045,0.29730675,0.601607438,target2
2046,0.971017243,0.465080963,target2
2047,0.869498397,0.698956935,target2
2048,0.212411836,0.014250408,target2
2049,0.835020087,0.004930055,target2
2050,0.314808003,0.910830066,target2
2051,0.729824979,0.811380201,target2
2052,0.514392061,0.715481614,target2
2053,0.947301194,0.804633047,target2
2054,0.43301025,0.754056253,target2
2055,0.113160283,0.392656185,target2
2056,0.100470017,0.762744666,target2
2057,0.386328348,0.375924066,target2
2058,0.037401569,0.738085856,target2
2059,0.415300244,0.17988941,target2
2060,0.213152166,0.807544141,target2
2061,0.273149671,0.916221875,target2
2062,0.819307077,0.94049257,target2
2063,0.805339771,0.886635644,target2
2064,0.098984051,0.11246912,target2
2065,0.35822701,0.399927547,target2
2066,0.063738358,0.588281371,target2
2067,0.860703308,0.13555857,target2
2068,0.599106008,0.139785126,target2
2069,0.412335113,0.575280673,target2
2070,0.785975163,0.911066541,target2
2071,0.259729902,0.078286685,target2
2072,0.186426586,0.125983802,target2
2073,0.425943776,0.25060926,target2
2074,0.711722228,0.982083278,target2
2075,0.325134358,0.762238465,target2
2076,0.059415987,0.050087142,target2
2077,0.766424105,0.139167784,target2
2078,0.640094114,0.382224053,target2
2079,0.525629505,0.370432328,target2
2080,0.371733892,0.784820541,target2
2081,0.055822398,0.212593368,target2
2082,0.68958837,0.839732252,target2
2083,0.414827003,0.77785834,target2
2084,0.790245092,0.647794543,target2
2085,0.790465447,0.326049715,target2
2086,0.531828654,0.260132549,target2
2087,0.496430585,0.031337743,target2
2088,0.686538081,0.814045322,target2
2089,0.520395516,0.783984269,target2
2090,0.234206522,0.859281688,target2
2091,0.440989104,0.372383208,target2
2092,0.912542972,0.820279669,target2
2093,0.858475859,0.36887017,target2
2094,0.755370435,0.381531786,target2
2095,0.514104228,0.618926517,target2
2096,0.90635617,0.040215944,target2
2097,0.172764395,0.863182914,target2
2098,0.652614223,0.435944986,target2
2099,0.717533405,0.353349377,target2
2100,0.887068857,0.437177115,target2
2101,0.562930048,0.328690285,target2
2102,0.446871025,0.186794968,target2
2103,0.785464934,0.854540247,target2
2104,0.437840687,0.366156864,target2
2105,0.562680921,0.685035312,target2
2106,0.481054307,0.868824119,target2
2107,0.813445159,0.388573932,target2
2108,0.315685663,0.615854949,target2
2109,0.017188106,0.396540279,target2
2110,0.712872963,0.025928905,target2
2111,0.132184949,0.861444397,target2
2112,0.005658045,0.222152399,target2
2113,0.704766075,0.949550539,target2
2114,0.89403475,0.24402677,target2
2115,0.391626972,0.45814963,target2
2116,0.751837962,0.385209604,target2
2117,0.193001966,0.765785839,target2
2118,0.945606424,0.373726499,target2
2119,0.611335687,0.32184463,target2
2120,0.733378129,0.296090344,target2
2121,0.350269551,0.924559815,target2
2122,0.811234815,0.926860986,target2
2123,0.580239018,0.529414388,target2
2124,0.722631204,0.329958346,target2
2125,0.642337232,0.260558933,target2
2126,0.754490274,0.558255045,target2
2127,0.31211666,0.012880685,target2
2128,0.689070248,0.579643992,target2
2129,0.783750351,0.659796095,target2
2130,0.291661421,0.455807811,target2
2131,0.925038746,0.833285188,target2
2132,0.030635378,0.091835984,target2
2133,0.784845846,0.241384154,target2
2134,0.384694076,0.552309568,target2
2135,0.655776854,0.149152498,target2
2136,0.628644859,0.91018085,target2
2137,0.339864624,0.341200245,target2
2138,0.470284263,0.205177426,target2
2139,0.461755565,0.954470415,target2
2140,0.504289848,0.133389608,target2
2141,0.35010132,0.512059235,target2
2142,0.606659519,0.316630838,target2
2143,0.828856775,0.940917417,target2
2144,0.709623737,0.910426576,target2
2145,0.020287998,0.56168958,target2
2146,0.290566086,0.488937389,target2
2147,0.067719067,0.904905751,target2
2148,0.43360877,0.784537678,target2
2149,0.134630137,0.837658226,target2
2150,0.279465146,0.438048049,target2
2151,0.721410595,0.919109638,target2
2152,0.973407305,0.586422869,target2
2153,0.505342248,0.741325276,target2
2154,0.575067802,0.626262281,target2
2155,0.7593938,0.670269459,target2
2156,0.021026162,0.577809233,target2
2157,0.7469713,0.488844494,target2
2158,0.108713891,0.073866432,target2
2159,0.44757278,0.548745439,target2
2160,0.752503439,0.289331643,target2
2161,0.143646949,0.393598635,target2
2162,0.032938802,0.741965978,target2
2163,0.533631098,0.985317119,target2
2164,0.341584646,0.797428089,target2
2165,0.491036239,0.659834462,target2
2166,0.446212286,0.819453134,target2
2167,0.161373649,0.980444195,target2
2168,0.473570824,0.17454591,target2
2169,0.444678117,0.111295891,target2
2170,0.497360476,0.592940496,target2
2171,0.750602992,0.216023319,target2
2172,0.518411979,0.030991309,target2
2173,0.635463372,0.779305932,target2
2174,0.475042148,0.754755057,target2
2175,0.806904998,0.427107333,target2
2176,0.740378849,0.112623205,target2
2177,0.10628099,0.785996224,target2
2178,0.845197018,0.525949294,target2
2179,0.456740238,0.01822259,target2
2180,0.179247812,0.942431403,target2
2181,0.21351334,0.367744326,target2
2182,0.863364144,0.365453865,target2
2183,0.389899004,0.756350327,target2
2184,0.282889923,0.85534447,target2
2185,0.160666767,0.539770823,target2
2186,0.473833184,0.341536173,target2
2187,0.182494286,0.490821325,target2
2188,0.464159829,0.446572824,target2
2189,0.491354478,0.862988125,target2
2190,0.502130933,0.454229935,target2
2191,0.855805658,0.274621745,target2
2192,0.140336216,0.987284784,target2
2193,0.209620798,0.40920385,target2
2194,0.995520519,0.362715945,target2
2195,0.30387182,0.527281188,target2
2196,0.605760789,0.677790664,target2
2197,0.101027053,0.463803697,target2
2198,0.146613542,0.380852057,target2
2199,0.061664233,0.473853944,target2
2200,0.875952807,0.210972116,target2
